invoice_no,invoice_date,customer_id,country,quantity,unit_price,revenue
497006,05-02-2010,16147,"United Kingdom",5,2.1,10.5
497006,05-02-2010,16147,"United Kingdom",6,2.55,15.3
497006,05-02-2010,16147,"United Kingdom",48,0.29,13.92
497006,05-02-2010,16147,"United Kingdom",2,6.75,13.5
497006,05-02-2010,16147,"United Kingdom",4,3.95,15.8
497006,05-02-2010,16147,"United Kingdom",2,12.75,25.5
497006,05-02-2010,16147,"United Kingdom",6,2.95,17.7
497006,05-02-2010,16147,"United Kingdom",24,1.25,30
497006,05-02-2010,16147,"United Kingdom",24,1.25,30
497006,05-02-2010,16147,"United Kingdom",6,2.95,17.7
497006,05-02-2010,16147,"United Kingdom",6,2.1,12.6
497006,05-02-2010,16147,"United Kingdom",6,2.55,15.3
497006,05-02-2010,16147,"United Kingdom",8,3.75,30
497007,05-02-2010,15465,"United Kingdom",3,3.95,11.85
497007,05-02-2010,15465,"United Kingdom",3,5.95,17.85
497007,05-02-2010,15465,"United Kingdom",2,5.95,11.9
497007,05-02-2010,15465,"United Kingdom",3,2.1,6.3
497007,05-02-2010,15465,"United Kingdom",10,1.25,12.5
497007,05-02-2010,15465,"United Kingdom",10,1.25,12.5
497007,05-02-2010,15465,"United Kingdom",3,10.95,32.85
497007,05-02-2010,15465,"United Kingdom",5,3.75,18.75
497007,05-02-2010,15465,"United Kingdom",5,1.25,6.25
497025,05-02-2010,15311,"United Kingdom",3,1.95,5.85
497025,05-02-2010,15311,"United Kingdom",2,6.95,13.9
497025,05-02-2010,15311,"United Kingdom",1,4.95,4.95
497025,05-02-2010,15311,"United Kingdom",2,2.95,5.9
497025,05-02-2010,15311,"United Kingdom",1,2.95,2.95
497025,05-02-2010,15311,"United Kingdom",1,2.95,2.95
497025,05-02-2010,15311,"United Kingdom",1,0.85,0.85
497025,05-02-2010,15311,"United Kingdom",2,1.65,3.3
497025,05-02-2010,15311,"United Kingdom",100,0.72,72
497025,05-02-2010,15311,"United Kingdom",2,1.45,2.9
497025,05-02-2010,15311,"United Kingdom",4,0.18,0.72
497025,05-02-2010,15311,"United Kingdom",1,1.25,1.25
497025,05-02-2010,15311,"United Kingdom",1,0.55,0.55
497025,05-02-2010,15311,"United Kingdom",2,2.95,5.9
497025,05-02-2010,15311,"United Kingdom",2,0.65,1.3
497027,05-02-2010,13658,"United Kingdom",4,4.25,17
497027,05-02-2010,13658,"United Kingdom",4,3.75,15
497027,05-02-2010,13658,"United Kingdom",4,3.75,15
497027,05-02-2010,13658,"United Kingdom",4,4.25,17
497027,05-02-2010,13658,"United Kingdom",6,3.75,22.5
497027,05-02-2010,13658,"United Kingdom",6,3.75,22.5
497027,05-02-2010,13658,"United Kingdom",6,3.75,22.5
497027,05-02-2010,13658,"United Kingdom",6,10.95,65.7
497027,05-02-2010,13658,"United Kingdom",3,4.95,14.85
497027,05-02-2010,13658,"United Kingdom",6,3.45,20.7
497027,05-02-2010,13658,"United Kingdom",3,4.95,14.85
497027,05-02-2010,13658,"United Kingdom",6,2.55,15.3
497027,05-02-2010,13658,"United Kingdom",5,2.1,10.5
497027,05-02-2010,13658,"United Kingdom",6,2.95,17.7
497027,05-02-2010,13658,"United Kingdom",6,2.95,17.7
497027,05-02-2010,13658,"United Kingdom",10,1.95,19.5
497027,05-02-2010,13658,"United Kingdom",10,1.95,19.5
497027,05-02-2010,13658,"United Kingdom",10,1.95,19.5
497027,05-02-2010,13658,"United Kingdom",48,0.21,10.08
497027,05-02-2010,13658,"United Kingdom",12,1.69,20.28
497027,05-02-2010,13658,"United Kingdom",6,3.75,22.5
497027,05-02-2010,13658,"United Kingdom",6,2.55,15.3
497027,05-02-2010,13658,"United Kingdom",12,1.25,15
497027,05-02-2010,13658,"United Kingdom",8,2.55,20.4
497027,05-02-2010,13658,"United Kingdom",4,3.75,15
497027,05-02-2010,13658,"United Kingdom",12,0.85,10.2
497027,05-02-2010,13658,"United Kingdom",12,1.25,15
497027,05-02-2010,13658,"United Kingdom",12,1.25,15
497027,05-02-2010,13658,"United Kingdom",4,3.75,15
497027,05-02-2010,13658,"United Kingdom",4,4.25,17
497027,05-02-2010,13658,"United Kingdom",8,1.95,15.6
497027,05-02-2010,13658,"United Kingdom",10,1.65,16.5
497027,05-02-2010,13658,"United Kingdom",10,1.65,16.5
497027,05-02-2010,13658,"United Kingdom",10,1.65,16.5
497027,05-02-2010,13658,"United Kingdom",10,0.85,8.5
497027,05-02-2010,13658,"United Kingdom",10,1.65,16.5
497027,05-02-2010,13658,"United Kingdom",10,1.95,19.5
497027,05-02-2010,13658,"United Kingdom",2,10.65,21.3
497027,05-02-2010,13658,"United Kingdom",12,1.25,15
497027,05-02-2010,13658,"United Kingdom",12,1.65,19.8
497027,05-02-2010,13658,"United Kingdom",6,2.95,17.7
497027,05-02-2010,13658,"United Kingdom",6,2.95,17.7
497027,05-02-2010,13658,"United Kingdom",2,8.5,17
497027,05-02-2010,13658,"United Kingdom",12,2.55,30.6
497027,05-02-2010,13658,"United Kingdom",2,6.75,13.5
497027,05-02-2010,13658,"United Kingdom",2,6.75,13.5
497027,05-02-2010,13658,"United Kingdom",2,6.75,13.5
497027,05-02-2010,13658,"United Kingdom",4,6.75,27
497027,05-02-2010,13658,"United Kingdom",2,6.75,13.5
497027,05-02-2010,13658,"United Kingdom",2,6.75,13.5
497027,05-02-2010,13658,"United Kingdom",4,6.75,27
497027,05-02-2010,13658,"United Kingdom",4,6.75,27
497027,05-02-2010,13658,"United Kingdom",4,6.75,27
497029,05-02-2010,13141,"United Kingdom",10,1.25,12.5
497029,05-02-2010,13141,"United Kingdom",10,1.25,12.5
497029,05-02-2010,13141,"United Kingdom",10,1.25,12.5
497029,05-02-2010,13141,"United Kingdom",6,1.25,7.5
497029,05-02-2010,13141,"United Kingdom",6,1.25,7.5
497029,05-02-2010,13141,"United Kingdom",6,1.25,7.5
497029,05-02-2010,13141,"United Kingdom",6,1.65,9.9
497029,05-02-2010,13141,"United Kingdom",6,2.25,13.5
497029,05-02-2010,13141,"United Kingdom",6,2.25,13.5
497029,05-02-2010,13141,"United Kingdom",1,14.95,14.95
497029,05-02-2010,13141,"United Kingdom",12,0.85,10.2
497029,05-02-2010,13141,"United Kingdom",12,0.85,10.2
497029,05-02-2010,13141,"United Kingdom",8,1.65,13.2
497029,05-02-2010,13141,"United Kingdom",6,2.1,12.6
497029,05-02-2010,13141,"United Kingdom",12,0.85,10.2
497029,05-02-2010,13141,"United Kingdom",10,1.25,12.5
497029,05-02-2010,13141,"United Kingdom",10,1.25,12.5
497029,05-02-2010,13141,"United Kingdom",10,1.25,12.5
497029,05-02-2010,13141,"United Kingdom",10,1.25,12.5
497029,05-02-2010,13141,"United Kingdom",12,0.42,5.04
497029,05-02-2010,13141,"United Kingdom",12,0.42,5.04
497029,05-02-2010,13141,"United Kingdom",12,0.42,5.04
497029,05-02-2010,13141,"United Kingdom",25,0.42,10.5
497029,05-02-2010,13141,"United Kingdom",25,0.42,10.5
497029,05-02-2010,13141,"United Kingdom",25,0.42,10.5
497029,05-02-2010,13141,"United Kingdom",25,0.42,10.5
497029,05-02-2010,13141,"United Kingdom",12,0.85,10.2
497029,05-02-2010,13141,"United Kingdom",8,1.95,15.6
497029,05-02-2010,13141,"United Kingdom",2,8.95,17.9
497029,05-02-2010,13141,"United Kingdom",2,8.95,17.9
497029,05-02-2010,13141,"United Kingdom",2,8.95,17.9
497030,05-02-2010,18102,"United Kingdom",30,1.9,57
497030,05-02-2010,18102,"United Kingdom",30,1.9,57
497030,05-02-2010,18102,"United Kingdom",32,2.56,81.92
497030,05-02-2010,18102,"United Kingdom",30,1.15,34.5
497030,05-02-2010,18102,"United Kingdom",30,2,60
497030,05-02-2010,18102,"United Kingdom",30,1.3,39
497030,05-02-2010,18102,"United Kingdom",30,2.15,64.5
497030,05-02-2010,18102,"United Kingdom",30,2.15,64.5
497031,05-02-2010,12835,"United Kingdom",2,1.95,3.9
497031,05-02-2010,12835,"United Kingdom",2,1.95,3.9
497031,05-02-2010,12835,"United Kingdom",2,0.85,1.7
497031,05-02-2010,12835,"United Kingdom",1,1.69,1.69
497031,05-02-2010,12835,"United Kingdom",1,7.49,7.49
497031,05-02-2010,12835,"United Kingdom",1,7.95,7.95
497031,05-02-2010,12835,"United Kingdom",1,2.55,2.55
497031,05-02-2010,12835,"United Kingdom",1,2.55,2.55
497031,05-02-2010,12835,"United Kingdom",1,2.95,2.95
497031,05-02-2010,12835,"United Kingdom",1,3.75,3.75
497031,05-02-2010,12835,"United Kingdom",4,1.25,5
497031,05-02-2010,12835,"United Kingdom",18,1.25,22.5
497031,05-02-2010,12835,"United Kingdom",10,1.25,12.5
497031,05-02-2010,12835,"United Kingdom",24,1.25,30
497031,05-02-2010,12835,"United Kingdom",1,4.95,4.95
497033,05-02-2010,18170,"United Kingdom",24,1.25,30
497033,05-02-2010,18170,"United Kingdom",48,0.29,13.92
497033,05-02-2010,18170,"United Kingdom",2,12.75,25.5
497033,05-02-2010,18170,"United Kingdom",12,2.95,35.4
497033,05-02-2010,18170,"United Kingdom",6,5.95,35.7
497033,05-02-2010,18170,"United Kingdom",4,5.95,23.8
497033,05-02-2010,18170,"United Kingdom",4,7.95,31.8
497033,05-02-2010,18170,"United Kingdom",8,2.95,23.6
497033,05-02-2010,18170,"United Kingdom",6,4.95,29.7
497033,05-02-2010,18170,"United Kingdom",6,2.1,12.6
497033,05-02-2010,18170,"United Kingdom",6,2.1,12.6
497033,05-02-2010,18170,"United Kingdom",48,0.29,13.92
497033,05-02-2010,18170,"United Kingdom",48,0.29,13.92
497035,05-02-2010,16704,"United Kingdom",10,0.85,8.5
497035,05-02-2010,16704,"United Kingdom",18,0.65,11.7
497035,05-02-2010,16704,"United Kingdom",6,0.85,5.1
497035,05-02-2010,16704,"United Kingdom",1,1.45,1.45
497035,05-02-2010,16704,"United Kingdom",11,1.95,21.45
497035,05-02-2010,16704,"United Kingdom",10,1.25,12.5
497035,05-02-2010,16704,"United Kingdom",1,1.25,1.25
497035,05-02-2010,16704,"United Kingdom",3,1.25,3.75
497035,05-02-2010,16704,"United Kingdom",10,0.42,4.2
497035,05-02-2010,16704,"United Kingdom",3,3.95,11.85
497035,05-02-2010,16704,"United Kingdom",24,0.42,10.08
497035,05-02-2010,16704,"United Kingdom",24,0.55,13.2
497035,05-02-2010,16704,"United Kingdom",2,3.95,7.9
497035,05-02-2010,16704,"United Kingdom",18,1.25,22.5
497035,05-02-2010,16704,"United Kingdom",18,1.25,22.5
497035,05-02-2010,16704,"United Kingdom",1,3.75,3.75
497035,05-02-2010,16704,"United Kingdom",24,0.42,10.08
497035,05-02-2010,16704,"United Kingdom",20,0.5,10
497035,05-02-2010,16704,"United Kingdom",20,0.42,8.4
497035,05-02-2010,16704,"United Kingdom",5,2.55,12.75
497035,05-02-2010,16704,"United Kingdom",10,1.25,12.5
497035,05-02-2010,16704,"United Kingdom",20,0.85,17
497035,05-02-2010,16704,"United Kingdom",6,0.85,5.1
497035,05-02-2010,16704,"United Kingdom",4,1.65,6.6
497035,05-02-2010,16704,"United Kingdom",6,1.25,7.5
497035,05-02-2010,16704,"United Kingdom",6,1.25,7.5
497035,05-02-2010,16704,"United Kingdom",6,1.25,7.5
497035,05-02-2010,16704,"United Kingdom",6,1.65,9.9
497035,05-02-2010,16704,"United Kingdom",6,1.65,9.9
497035,05-02-2010,16704,"United Kingdom",1,2.95,2.95
497035,05-02-2010,16704,"United Kingdom",1,2.1,2.1
497035,05-02-2010,16704,"United Kingdom",1,1.65,1.65
497035,05-02-2010,16704,"United Kingdom",9,1.25,11.25
497035,05-02-2010,16704,"United Kingdom",1,4.65,4.65
497035,05-02-2010,16704,"United Kingdom",12,1.65,19.8
497035,05-02-2010,16704,"United Kingdom",3,1.25,3.75
497035,05-02-2010,16704,"United Kingdom",4,1.25,5
497035,05-02-2010,16704,"United Kingdom",10,2.1,21
497035,05-02-2010,16704,"United Kingdom",7,1.25,8.75
497035,05-02-2010,16704,"United Kingdom",12,3.25,39
497035,05-02-2010,16704,"United Kingdom",6,1.65,9.9
497035,05-02-2010,16704,"United Kingdom",4,1.65,6.6
497035,05-02-2010,16704,"United Kingdom",6,3.25,19.5
497035,05-02-2010,16704,"United Kingdom",2,21.95,43.9
497035,05-02-2010,16704,"United Kingdom",3,5.95,17.85
497035,05-02-2010,16704,"United Kingdom",2,8.5,17
497035,05-02-2010,16704,"United Kingdom",1,5.95,5.95
497035,05-02-2010,16704,"United Kingdom",12,1.25,15
497035,05-02-2010,16704,"United Kingdom",12,1.25,15
497035,05-02-2010,16704,"United Kingdom",8,2.1,16.8
497036,05-02-2010,15738,"United Kingdom",8,1.69,13.52
497036,05-02-2010,15738,"United Kingdom",48,0.21,10.08
497036,05-02-2010,15738,"United Kingdom",6,5.45,32.7
497036,05-02-2010,15738,"United Kingdom",24,1.65,39.6
497036,05-02-2010,15738,"United Kingdom",8,1.25,10
497036,05-02-2010,15738,"United Kingdom",8,1.25,10
497036,05-02-2010,15738,"United Kingdom",48,0.55,26.4
497036,05-02-2010,15738,"United Kingdom",48,0.85,40.8
497036,05-02-2010,15738,"United Kingdom",24,2.1,50.4
497036,05-02-2010,15738,"United Kingdom",12,2.1,25.2
497039,05-02-2010,13758,"United Kingdom",1,102.84,102.84
497043,05-02-2010,15784,"United Kingdom",2,7.95,15.9
497043,05-02-2010,15784,"United Kingdom",1,14.95,14.95
497043,05-02-2010,15784,"United Kingdom",12,2.95,35.4
497043,05-02-2010,15784,"United Kingdom",18,1.45,26.1
497043,05-02-2010,15784,"United Kingdom",4,3.75,15
497043,05-02-2010,15784,"United Kingdom",2,9.95,19.9
497043,05-02-2010,15784,"United Kingdom",1,12.75,12.75
497043,05-02-2010,15784,"United Kingdom",12,1.65,19.8
497043,05-02-2010,15784,"United Kingdom",12,1.65,19.8
497043,05-02-2010,15784,"United Kingdom",12,0.55,6.6
497043,05-02-2010,15784,"United Kingdom",12,0.55,6.6
497043,05-02-2010,15784,"United Kingdom",12,1.25,15
497043,05-02-2010,15784,"United Kingdom",24,1.25,30
497043,05-02-2010,15784,"United Kingdom",12,0.85,10.2
497043,05-02-2010,15784,"United Kingdom",12,0.42,5.04
497043,05-02-2010,15784,"United Kingdom",4,3.75,15
497043,05-02-2010,15784,"United Kingdom",12,1.25,15
497043,05-02-2010,15784,"United Kingdom",4,3.75,15
497043,05-02-2010,15784,"United Kingdom",12,0.85,10.2
497043,05-02-2010,15784,"United Kingdom",1,10.95,10.95
497043,05-02-2010,15784,"United Kingdom",6,2.55,15.3
497043,05-02-2010,15784,"United Kingdom",6,2.55,15.3
497043,05-02-2010,15784,"United Kingdom",6,3.45,20.7
497043,05-02-2010,15784,"United Kingdom",2,8.5,17
497043,05-02-2010,15784,"United Kingdom",6,6.35,38.1
497043,05-02-2010,15784,"United Kingdom",8,1.95,15.6
497043,05-02-2010,15784,"United Kingdom",10,1.25,12.5
497043,05-02-2010,15784,"United Kingdom",10,1.25,12.5
497056,05-02-2010,14682,"United Kingdom",6,1.95,11.7
497056,05-02-2010,14682,"United Kingdom",12,2.1,25.2
497056,05-02-2010,14682,"United Kingdom",6,1.65,9.9
497056,05-02-2010,14682,"United Kingdom",2,5.95,11.9
497056,05-02-2010,14682,"United Kingdom",1,18.95,18.95
497056,05-02-2010,14682,"United Kingdom",6,2.95,17.7
497056,05-02-2010,14682,"United Kingdom",2,7.95,15.9
497056,05-02-2010,14682,"United Kingdom",4,6.75,27
497056,05-02-2010,14682,"United Kingdom",2,7.95,15.9
497056,05-02-2010,14682,"United Kingdom",48,0.29,13.92
497056,05-02-2010,14682,"United Kingdom",9,2.55,22.95
497056,05-02-2010,14682,"United Kingdom",6,2.95,17.7
497056,05-02-2010,14682,"United Kingdom",6,2.95,17.7
497056,05-02-2010,14682,"United Kingdom",6,2.1,12.6
497056,05-02-2010,14682,"United Kingdom",2,10.65,21.3
497056,05-02-2010,14682,"United Kingdom",12,0.85,10.2
497056,05-02-2010,14682,"United Kingdom",4,3.75,15
497056,05-02-2010,14682,"United Kingdom",10,1.25,12.5
497056,05-02-2010,14682,"United Kingdom",1,12.75,12.75
497056,05-02-2010,14682,"United Kingdom",2,14.95,29.9
497056,05-02-2010,14682,"United Kingdom",3,6.75,20.25
497056,05-02-2010,14682,"United Kingdom",18,1.45,26.1
497073,05-02-2010,16168,"United Kingdom",3,5.95,17.85
497073,05-02-2010,16168,"United Kingdom",3,5.95,17.85
497073,05-02-2010,16168,"United Kingdom",24,0.42,10.08
497073,05-02-2010,16168,"United Kingdom",6,1.25,7.5
497073,05-02-2010,16168,"United Kingdom",12,1.65,19.8
497073,05-02-2010,16168,"United Kingdom",2,7.95,15.9
497084,05-02-2010,18168,"United Kingdom",12,0.42,5.04
497084,05-02-2010,18168,"United Kingdom",12,0.42,5.04
497084,05-02-2010,18168,"United Kingdom",12,0.42,5.04
497084,05-02-2010,18168,"United Kingdom",12,0.42,5.04
497084,05-02-2010,18168,"United Kingdom",4,1.65,6.6
497084,05-02-2010,18168,"United Kingdom",4,1.65,6.6
497084,05-02-2010,18168,"United Kingdom",36,1.25,45
497084,05-02-2010,18168,"United Kingdom",6,1.45,8.7
497084,05-02-2010,18168,"United Kingdom",8,1.95,15.6
497084,05-02-2010,18168,"United Kingdom",4,1.95,7.8
497084,05-02-2010,18168,"United Kingdom",2,1.65,3.3
497084,05-02-2010,18168,"United Kingdom",2,3.75,7.5
497084,05-02-2010,18168,"United Kingdom",2,7.95,15.9
497084,05-02-2010,18168,"United Kingdom",2,10.95,21.9
497084,05-02-2010,18168,"United Kingdom",3,2.95,8.85
497084,05-02-2010,18168,"United Kingdom",2,2.95,5.9
497084,05-02-2010,18168,"United Kingdom",3,0.95,2.85
497100,05-02-2010,14298,"United Kingdom",374,0.09,33.66
497106,05-02-2010,17961,"United Kingdom",1,21.95,21.95
497106,05-02-2010,17961,"United Kingdom",36,0.42,15.12
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",5,7.95,39.75
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",2,2.95,5.9
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",10,1.95,19.5
497124,05-02-2010,13564,"United Kingdom",4,9.95,39.8
497124,05-02-2010,13564,"United Kingdom",2,8.5,17
497124,05-02-2010,13564,"United Kingdom",2,14.95,29.9
497124,05-02-2010,13564,"United Kingdom",4,0.65,2.6
497124,05-02-2010,13564,"United Kingdom",6,0.65,3.9
497124,05-02-2010,13564,"United Kingdom",3,2.1,6.3
497124,05-02-2010,13564,"United Kingdom",1,1.65,1.65
497124,05-02-2010,13564,"United Kingdom",3,2.1,6.3
497124,05-02-2010,13564,"United Kingdom",3,1.25,3.75
497124,05-02-2010,13564,"United Kingdom",2,1.95,3.9
497124,05-02-2010,13564,"United Kingdom",2,1.65,3.3
497124,05-02-2010,13564,"United Kingdom",2,1.25,2.5
497124,05-02-2010,13564,"United Kingdom",2,1.25,2.5
497124,05-02-2010,13564,"United Kingdom",2,1.25,2.5
497124,05-02-2010,13564,"United Kingdom",2,3.75,7.5
497124,05-02-2010,13564,"United Kingdom",4,1.25,5
497124,05-02-2010,13564,"United Kingdom",3,1.65,4.95
497124,05-02-2010,13564,"United Kingdom",2,8.5,17
497124,05-02-2010,13564,"United Kingdom",2,8.5,17
497124,05-02-2010,13564,"United Kingdom",3,1.25,3.75
497124,05-02-2010,13564,"United Kingdom",5,1.25,6.25
497124,05-02-2010,13564,"United Kingdom",5,1.25,6.25
497124,05-02-2010,13564,"United Kingdom",5,1.25,6.25
497124,05-02-2010,13564,"United Kingdom",3,5.95,17.85
497124,05-02-2010,13564,"United Kingdom",2,8.95,17.9
497124,05-02-2010,13564,"United Kingdom",6,1.65,9.9
497124,05-02-2010,13564,"United Kingdom",4,10.75,43
497124,05-02-2010,13564,"United Kingdom",6,1.69,10.14
497124,05-02-2010,13564,"United Kingdom",4,2.95,11.8
497124,05-02-2010,13564,"United Kingdom",5,1.25,6.25
497124,05-02-2010,13564,"United Kingdom",5,1.25,6.25
497124,05-02-2010,13564,"United Kingdom",5,3.95,19.75
497152,05-02-2010,15660,"United Kingdom",8,3.75,30
497152,05-02-2010,15660,"United Kingdom",8,3.95,31.6
497152,05-02-2010,15660,"United Kingdom",12,3.95,47.4
497157,05-02-2010,18102,"United Kingdom",200,4,800
497157,05-02-2010,18102,"United Kingdom",190,6.35,1206.5
497157,05-02-2010,18102,"United Kingdom",200,4,800
497157,05-02-2010,18102,"United Kingdom",200,4,800
497157,05-02-2010,18102,"United Kingdom",200,4,800
497157,05-02-2010,18102,"United Kingdom",200,4,800
497163,05-02-2010,16550,"United Kingdom",12,1.25,15
497195,07-02-2010,13700,"United Kingdom",6,2.1,12.6
497195,07-02-2010,13700,"United Kingdom",3,1.95,5.85
497195,07-02-2010,13700,"United Kingdom",6,1.25,7.5
497195,07-02-2010,13700,"United Kingdom",6,1.25,7.5
497195,07-02-2010,13700,"United Kingdom",2,2.1,4.2
497195,07-02-2010,13700,"United Kingdom",2,2.1,4.2
497195,07-02-2010,13700,"United Kingdom",25,0.42,10.5
497195,07-02-2010,13700,"United Kingdom",1,1.95,1.95
497196,07-02-2010,15712,"United Kingdom",12,1.65,19.8
497196,07-02-2010,15712,"United Kingdom",5,3.95,19.75
497196,07-02-2010,15712,"United Kingdom",4,6.75,27
497196,07-02-2010,15712,"United Kingdom",3,4.95,14.85
497196,07-02-2010,15712,"United Kingdom",12,1.25,15
497196,07-02-2010,15712,"United Kingdom",2,8.5,17
497196,07-02-2010,15712,"United Kingdom",2,8.5,17
497196,07-02-2010,15712,"United Kingdom",6,3.75,22.5
497196,07-02-2010,15712,"United Kingdom",6,3.75,22.5
497196,07-02-2010,15712,"United Kingdom",4,4.95,19.8
497196,07-02-2010,15712,"United Kingdom",10,1.95,19.5
497196,07-02-2010,15712,"United Kingdom",4,3.75,15
497196,07-02-2010,15712,"United Kingdom",6,2.95,17.7
497196,07-02-2010,15712,"United Kingdom",3,4.95,14.85
497196,07-02-2010,15712,"United Kingdom",10,1.95,19.5
497196,07-02-2010,15712,"United Kingdom",10,1.95,19.5
497197,07-02-2010,16714,"United Kingdom",24,1.25,30
497197,07-02-2010,16714,"United Kingdom",24,1.25,30
497197,07-02-2010,16714,"United Kingdom",6,1.65,9.9
497197,07-02-2010,16714,"United Kingdom",3,5.95,17.85
497197,07-02-2010,16714,"United Kingdom",3,5.95,17.85
497197,07-02-2010,16714,"United Kingdom",3,5.95,17.85
497197,07-02-2010,16714,"United Kingdom",8,1.69,13.52
497197,07-02-2010,16714,"United Kingdom",24,0.55,13.2
497197,07-02-2010,16714,"United Kingdom",24,0.55,13.2
497197,07-02-2010,16714,"United Kingdom",24,0.55,13.2
497197,07-02-2010,16714,"United Kingdom",6,2.95,17.7
497197,07-02-2010,16714,"United Kingdom",6,2.95,17.7
497197,07-02-2010,16714,"United Kingdom",12,0.85,10.2
497197,07-02-2010,16714,"United Kingdom",2,7.95,15.9
497197,07-02-2010,16714,"United Kingdom",6,2.55,15.3
497197,07-02-2010,16714,"United Kingdom",1,10.95,10.95
497197,07-02-2010,16714,"United Kingdom",4,3.75,15
497197,07-02-2010,16714,"United Kingdom",12,0.85,10.2
497197,07-02-2010,16714,"United Kingdom",12,1.25,15
497197,07-02-2010,16714,"United Kingdom",12,0.85,10.2
497197,07-02-2010,16714,"United Kingdom",6,2.55,15.3
497197,07-02-2010,16714,"United Kingdom",12,1.25,15
497197,07-02-2010,16714,"United Kingdom",5,4.65,23.25
497198,07-02-2010,15580,"United Kingdom",2,3.75,7.5
497198,07-02-2010,15580,"United Kingdom",4,1.25,5
497198,07-02-2010,15580,"United Kingdom",10,0.55,5.5
497198,07-02-2010,15580,"United Kingdom",2,0.55,1.1
497198,07-02-2010,15580,"United Kingdom",6,0.85,5.1
497198,07-02-2010,15580,"United Kingdom",1,0.55,0.55
497198,07-02-2010,15580,"United Kingdom",25,0.42,10.5
497198,07-02-2010,15580,"United Kingdom",6,1.25,7.5
497198,07-02-2010,15580,"United Kingdom",2,0.42,0.84
497198,07-02-2010,15580,"United Kingdom",2,3.25,6.5
497198,07-02-2010,15580,"United Kingdom",2,3.25,6.5
497198,07-02-2010,15580,"United Kingdom",2,3.25,6.5
497198,07-02-2010,15580,"United Kingdom",1,7.95,7.95
497198,07-02-2010,15580,"United Kingdom",1,7.95,7.95
497198,07-02-2010,15580,"United Kingdom",25,0.42,10.5
497198,07-02-2010,15580,"United Kingdom",12,0.85,10.2
497200,07-02-2010,13984,"United Kingdom",4,2.95,11.8
497200,07-02-2010,13984,"United Kingdom",4,0.85,3.4
497200,07-02-2010,13984,"United Kingdom",14,2.95,41.3
497200,07-02-2010,13984,"United Kingdom",1,7.95,7.95
497200,07-02-2010,13984,"United Kingdom",1,2.95,2.95
497200,07-02-2010,13984,"United Kingdom",1,4.95,4.95
497200,07-02-2010,13984,"United Kingdom",1,0.85,0.85
497200,07-02-2010,13984,"United Kingdom",1,1.05,1.05
497200,07-02-2010,13984,"United Kingdom",1,0.42,0.42
497200,07-02-2010,13984,"United Kingdom",1,1.65,1.65
497200,07-02-2010,13984,"United Kingdom",1,0.85,0.85
497200,07-02-2010,13984,"United Kingdom",1,2.95,2.95
497200,07-02-2010,13984,"United Kingdom",1,2.95,2.95
497200,07-02-2010,13984,"United Kingdom",10,1.25,12.5
497200,07-02-2010,13984,"United Kingdom",1,2.95,2.95
497200,07-02-2010,13984,"United Kingdom",1,4.25,4.25
497200,07-02-2010,13984,"United Kingdom",3,0.65,1.95
497200,07-02-2010,13984,"United Kingdom",5,0.85,4.25
497200,07-02-2010,13984,"United Kingdom",2,0.65,1.3
497201,07-02-2010,12681,"France",12,2.55,30.6
497201,07-02-2010,12681,"France",3,4.95,14.85
497201,07-02-2010,12681,"France",12,1.65,19.8
497201,07-02-2010,12681,"France",12,1.25,15
497201,07-02-2010,12681,"France",12,1.25,15
497201,07-02-2010,12681,"France",12,1.25,15
497201,07-02-2010,12681,"France",12,1.25,15
497201,07-02-2010,12681,"France",6,2.1,12.6
497201,07-02-2010,12681,"France",6,2.1,12.6
497201,07-02-2010,12681,"France",8,0.85,6.8
497201,07-02-2010,12681,"France",8,0.85,6.8
497201,07-02-2010,12681,"France",8,0.85,6.8
497201,07-02-2010,12681,"France",8,0.85,6.8
497201,07-02-2010,12681,"France",8,1.69,13.52
497201,07-02-2010,12681,"France",8,1.69,13.52
497201,07-02-2010,12681,"France",8,1.69,13.52
497201,07-02-2010,12681,"France",8,1.69,13.52
497201,07-02-2010,12681,"France",8,1.25,10
497201,07-02-2010,12681,"France",8,1.25,10
497201,07-02-2010,12681,"France",8,1.25,10
497201,07-02-2010,12681,"France",8,1.25,10
497201,07-02-2010,12681,"France",36,1.65,59.4
497201,07-02-2010,12681,"France",12,1.25,15
497201,07-02-2010,12681,"France",12,1.65,19.8
497201,07-02-2010,12681,"France",8,1.95,15.6
497201,07-02-2010,12681,"France",8,1.95,15.6
